id_new;IdCase;Participant;concept:name;DataOI;time:stamp;Origin;IdActivity
00;62576aab7058f;Participant A;Request System Activation;Request System Activation;13-04-2022 19:28:27;Default;8640
00;62576aab7058f;Participant A;Process Component List;;13-04-2022 19:28:27;Default;8641
00;62576aab7058f;Participant A;Execute Component List Activation;;13-04-2022 19:28:27;Default;8642
00;62576aab7058f;Participant A;Validate Sensor Activation;;13-04-2022 19:28:27;Default;8643
00;62576aab7058f;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;13-04-2022 19:28:27;Default;8644
00;62576aab7058f;Participant A;Generate System Access Request;;13-04-2022 19:28:27;Default;8645
00;62576aab7058f;Participant A;Request System Access;Request System Access;13-04-2022 19:28:27;Default;8646
00;62576aab7058f;Participant A;Agree System Access;Agree System Access;13-04-2022 19:28:27;Default;8647
00;62576aab7058f;Participant A;Assign IP Address;Assign IP Address;13-04-2022 19:28:27;Default;8648
00;62576aab7058f;Participant A;Process IP Address Assignment;;13-04-2022 19:28:27;Default;8649
00;62576aab7058f;Participant A;Evaluate IP Address Assignment;;13-04-2022 19:28:27;Default;8650
00;62576aab7058f;Participant A;Generate IP Address Assignment;;13-04-2022 19:28:27;Default;8651
00;62576aab7058f;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:28:27;Default;8652
00;62576aab7058f;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:28:27;Default;8652
00;62576aab7058f;Participant A;Collect Data Sensors;;13-04-2022 19:28:27;Default;17937
00;62576aab7058f;Participant A;Evaluate Collected Data;;13-04-2022 19:28:27;Default;17938
00;62576aab7058f;Participant A;Collect Data Sensors;;13-04-2022 19:28:27;Default;17939
00;62576aab7058f;Participant A;Evaluate Collected Data;;13-04-2022 19:28:27;Default;17940
00;62576aab7058f;Participant A;Build Data Package;;13-04-2022 19:28:27;Default;17941
00;62576aab7058f;Participant A;Save Data into Local Storage;;13-04-2022 19:28:27;Default;17942
00;62576aab7058f;Participant A;Verify Saved Data;;13-04-2022 19:28:27;Default;17943
00;62576aab7058f;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:28:27;Default;17944
00;62576aab7058f;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:28:27;Default;17944
00;62576aab7058f;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:28:27;Default;17945
00;62576aab7058f;Participant A;Manage Data Collection;;13-04-2022 19:28:27;Default;17946
00;62576aab7058f;Participant A;Generate Shutdown System Procedure;;13-04-2022 19:28:27;Default;17947
00;62576aab7058f;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:28:27;Default;17948
00;62576aab7058f;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:28:27;Default;17948
00;62576aab7058f;Participant A;Execute Shutdown System;Execute Shutdown System;13-04-2022 19:28:27;Default;17949
11;62576ac613332;Participant A;Request System Activation;Request System Activation;13-04-2022 19:28:54;Default;8653
11;62576ac613332;Participant A;Process Component List;;13-04-2022 19:28:54;Default;8654
11;62576ac613332;Participant A;Execute Component List Activation;;13-04-2022 19:28:54;Default;8655
11;62576ac613332;Participant A;Validate Sensor Activation;;13-04-2022 19:28:54;Default;8656
11;62576ac613332;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;13-04-2022 19:28:54;Default;8657
11;62576ac613332;Participant A;Generate System Access Request;;13-04-2022 19:28:54;Default;8658
11;62576ac613332;Participant A;Request System Access;Request System Access;13-04-2022 19:28:54;Default;8659
11;62576ac613332;Participant A;Agree System Access;Agree System Access;13-04-2022 19:28:54;Default;8660
11;62576ac613332;Participant A;Assign IP Address;Assign IP Address;13-04-2022 19:28:54;Default;8661
11;62576ac613332;Participant A;Process IP Address Assignment;;13-04-2022 19:28:54;Default;8662
11;62576ac613332;Participant A;Evaluate IP Address Assignment;;13-04-2022 19:28:54;Default;8663
11;62576ac613332;Participant A;Generate IP Address Assignment;;13-04-2022 19:28:54;Default;8664
11;62576ac613332;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:28:54;Default;8665
11;62576ac613332;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:28:54;Default;8665
11;62576ac613332;Participant A;Collect Data Sensors;;13-04-2022 19:28:54;Default;17950
11;62576ac613332;Participant A;Evaluate Collected Data;;13-04-2022 19:28:54;Default;17951
11;62576ac613332;Participant A;Build Data Package;;13-04-2022 19:28:54;Default;17952
11;62576ac613332;Participant A;Save Data into Local Storage;;13-04-2022 19:28:54;Default;17953
11;62576ac613332;Participant A;Verify Saved Data;;13-04-2022 19:28:54;Default;17954
11;62576ac613332;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:28:54;Default;17955
11;62576ac613332;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:28:54;Default;17955
11;62576ac613332;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:28:54;Default;17956
11;62576ac613332;Participant A;Manage Data Collection;;13-04-2022 19:28:54;Default;17957
11;62576ac613332;Participant A;Generate Shutdown System Procedure;;13-04-2022 19:28:54;Default;17958
11;62576ac613332;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:28:54;Default;17959
11;62576ac613332;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:28:54;Default;17959
11;62576ac613332;Participant A;Execute Shutdown System;Execute Shutdown System;13-04-2022 19:28:54;Default;17960
22;62576afdc2b25;Participant A;Request System Activation;Request System Activation;13-04-2022 19:29:49;Default;8666
22;62576afdc2b25;Participant A;Process Component List;;13-04-2022 19:29:49;Default;8667
22;62576afdc2b25;Participant A;Execute Component List Activation;;13-04-2022 19:29:49;Default;8668
22;62576afdc2b25;Participant A;Validate Sensor Activation;;13-04-2022 19:29:49;Default;8669
22;62576afdc2b25;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;13-04-2022 19:29:49;Default;8670
22;62576afdc2b25;Participant A;Generate System Access Request;;13-04-2022 19:29:49;Default;8671
22;62576afdc2b25;Participant A;Request System Access;Request System Access;13-04-2022 19:29:49;Default;8672
22;62576afdc2b25;Participant A;Agree System Access;Agree System Access;13-04-2022 19:29:49;Default;8673
22;62576afdc2b25;Participant A;Assign IP Address;Assign IP Address;13-04-2022 19:29:49;Default;8674
22;62576afdc2b25;Participant A;Process IP Address Assignment;;13-04-2022 19:29:49;Default;8675
22;62576afdc2b25;Participant A;Evaluate IP Address Assignment;;13-04-2022 19:29:49;Default;8676
22;62576afdc2b25;Participant A;Generate IP Address Assignment;;13-04-2022 19:29:49;Default;8677
22;62576afdc2b25;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:29:49;Default;8678
22;62576afdc2b25;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:29:49;Default;8678
22;62576afdc2b25;Participant A;Collect Data Sensors;;13-04-2022 19:29:49;Default;17961
22;62576afdc2b25;Participant A;Evaluate Collected Data;;13-04-2022 19:29:49;Default;17962
22;62576afdc2b25;Participant A;Collect Data Sensors;;13-04-2022 19:29:49;Default;17963
22;62576afdc2b25;Participant A;Evaluate Collected Data;;13-04-2022 19:29:49;Default;17964
22;62576afdc2b25;Participant A;Build Data Package;;13-04-2022 19:29:49;Default;17965
22;62576afdc2b25;Participant A;Save Data into Local Storage;;13-04-2022 19:29:49;Default;17966
22;62576afdc2b25;Participant A;Verify Saved Data;;13-04-2022 19:29:49;Default;17967
22;62576afdc2b25;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:29:49;Default;17968
22;62576afdc2b25;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:29:49;Default;17968
22;62576afdc2b25;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:29:49;Default;17969
22;62576afdc2b25;Participant A;Manage Data Collection;;13-04-2022 19:29:49;Default;17970
22;62576afdc2b25;Participant A;Collect Data Sensors;;13-04-2022 19:30:17;Default;17971
22;62576afdc2b25;Participant A;Evaluate Collected Data;;13-04-2022 19:30:17;Default;17972
22;62576afdc2b25;Participant A;Collect Data Sensors;;13-04-2022 19:30:17;Default;17973
22;62576afdc2b25;Participant A;Evaluate Collected Data;;13-04-2022 19:30:17;Default;17974
22;62576afdc2b25;Participant A;Build Data Package;;13-04-2022 19:30:17;Default;17975
22;62576afdc2b25;Participant A;Save Data into Local Storage;;13-04-2022 19:30:17;Default;17976
22;62576afdc2b25;Participant A;Verify Saved Data;;13-04-2022 19:30:17;Default;17977
22;62576afdc2b25;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:30:17;Default;17978
22;62576afdc2b25;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:30:17;Default;17978
22;62576afdc2b25;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:30:17;Default;17979
22;62576afdc2b25;Participant A;Manage Data Collection;;13-04-2022 19:30:17;Default;17980
22;62576afdc2b25;Participant A;Generate Shutdown System Procedure;;13-04-2022 19:30:17;Default;17981
22;62576afdc2b25;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:30:17;Default;17982
22;62576afdc2b25;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:30:17;Default;17982
22;62576afdc2b25;Participant A;Execute Shutdown System;Execute Shutdown System;13-04-2022 19:30:17;Default;17983
33;62576b347d039;Participant A;Request System Activation;Request System Activation;13-04-2022 19:30:44;Default;8679
33;62576b347d039;Participant A;Process Component List;;13-04-2022 19:30:44;Default;8680
33;62576b347d039;Participant A;Execute Component List Activation;;13-04-2022 19:30:44;Default;8681
33;62576b347d039;Participant A;Validate Sensor Activation;;13-04-2022 19:30:44;Default;8682
33;62576b347d039;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;13-04-2022 19:30:44;Default;8683
33;62576b347d039;Participant A;Generate System Access Request;;13-04-2022 19:30:44;Default;8684
33;62576b347d039;Participant A;Request System Access;Request System Access;13-04-2022 19:30:44;Default;8685
33;62576b347d039;Participant A;Agree System Access;Agree System Access;13-04-2022 19:30:44;Default;8686
33;62576b347d039;Participant A;Assign IP Address;Assign IP Address;13-04-2022 19:30:44;Default;8687
33;62576b347d039;Participant A;Process IP Address Assignment;;13-04-2022 19:30:44;Default;8688
33;62576b347d039;Participant A;Evaluate IP Address Assignment;;13-04-2022 19:30:44;Default;8689
33;62576b347d039;Participant A;Generate IP Address Assignment;;13-04-2022 19:30:44;Default;8690
33;62576b347d039;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:30:44;Default;8691
33;62576b347d039;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:30:44;Default;8691
33;62576b347d039;Participant A;Collect Data Sensors;;13-04-2022 19:30:44;Default;17984
33;62576b347d039;Participant A;Evaluate Collected Data;;13-04-2022 19:30:44;Default;17985
33;62576b347d039;Participant A;Build Data Package;;13-04-2022 19:30:44;Default;17986
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:30:44;Default;17987
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:30:44;Default;17988
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:30:44;Default;17989
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:30:44;Default;17990
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:30:44;Default;17991
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:30:44;Default;17992
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:30:44;Default;17993
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:30:44;Default;17994
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:30:44;Default;17995
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:30:44;Default;17995
33;62576b347d039;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:30:44;Default;17996
33;62576b347d039;Participant A;Manage Data Collection;;13-04-2022 19:30:44;Default;17997
33;62576b347d039;Participant A;Collect Data Sensors;;13-04-2022 19:31:11;Default;17998
33;62576b347d039;Participant A;Evaluate Collected Data;;13-04-2022 19:31:11;Default;17999
33;62576b347d039;Participant A;Build Data Package;;13-04-2022 19:31:11;Default;18000
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:31:11;Default;18001
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:31:11;Default;18002
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:31:11;Default;18003
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:31:11;Default;18003
33;62576b347d039;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:31:11;Default;18004
33;62576b347d039;Participant A;Manage Data Collection;;13-04-2022 19:31:11;Default;18005
33;62576b347d039;Participant A;Collect Data Sensors;;13-04-2022 19:31:38;Default;18006
33;62576b347d039;Participant A;Evaluate Collected Data;;13-04-2022 19:31:38;Default;18007
33;62576b347d039;Participant A;Build Data Package;;13-04-2022 19:31:38;Default;18008
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:31:38;Default;18009
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:31:38;Default;18010
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:31:38;Default;18011
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:31:38;Default;18012
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:31:38;Default;18013
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:31:38;Default;18013
33;62576b347d039;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:31:38;Default;18014
33;62576b347d039;Participant A;Manage Data Collection;;13-04-2022 19:31:38;Default;18015
33;62576b347d039;Participant A;Collect Data Sensors;;13-04-2022 19:32:04;Default;18016
33;62576b347d039;Participant A;Evaluate Collected Data;;13-04-2022 19:32:04;Default;18017
33;62576b347d039;Participant A;Build Data Package;;13-04-2022 19:32:04;Default;18018
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:32:04;Default;18019
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:32:04;Default;18020
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:32:04;Default;18021
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:32:04;Default;18021
33;62576b347d039;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:32:04;Default;18022
33;62576b347d039;Participant A;Manage Data Collection;;13-04-2022 19:32:04;Default;18023
33;62576b347d039;Participant A;Collect Data Sensors;;13-04-2022 19:32:31;Default;18024
33;62576b347d039;Participant A;Evaluate Collected Data;;13-04-2022 19:32:31;Default;18025
33;62576b347d039;Participant A;Build Data Package;;13-04-2022 19:32:31;Default;18026
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:32:31;Default;18027
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:32:31;Default;18028
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:32:31;Default;18029
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:32:31;Default;18030
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:32:31;Default;18031
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:32:31;Default;18031
33;62576b347d039;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:32:31;Default;18032
33;62576b347d039;Participant A;Manage Data Collection;;13-04-2022 19:32:31;Default;18033
33;62576b347d039;Participant A;Collect Data Sensors;;13-04-2022 19:32:57;Default;18034
33;62576b347d039;Participant A;Evaluate Collected Data;;13-04-2022 19:32:57;Default;18035
33;62576b347d039;Participant A;Collect Data Sensors;;13-04-2022 19:32:57;Default;18036
33;62576b347d039;Participant A;Evaluate Collected Data;;13-04-2022 19:32:57;Default;18037
33;62576b347d039;Participant A;Build Data Package;;13-04-2022 19:32:57;Default;18038
33;62576b347d039;Participant A;Save Data into Local Storage;;13-04-2022 19:32:57;Default;18039
33;62576b347d039;Participant A;Verify Saved Data;;13-04-2022 19:32:57;Default;18040
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:32:57;Default;18041
33;62576b347d039;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:32:57;Default;18041
33;62576b347d039;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:32:57;Default;18042
33;62576b347d039;Participant A;Manage Data Collection;;13-04-2022 19:32:57;Default;18043
33;62576b347d039;Participant A;Generate Shutdown System Procedure;;13-04-2022 19:32:57;Default;18044
33;62576b347d039;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:32:57;Default;18045
33;62576b347d039;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;13-04-2022 19:32:57;Default;18045
33;62576b347d039;Participant A;Execute Shutdown System;Execute Shutdown System;13-04-2022 19:32:57;Default;18046
44;62576bd46d387;Participant A;Request System Activation;Request System Activation;13-04-2022 19:33:24;Default;8692
44;62576bd46d387;Participant A;Process Component List;;13-04-2022 19:33:24;Default;8693
44;62576bd46d387;Participant A;Execute Component List Activation;;13-04-2022 19:33:24;Default;8694
44;62576bd46d387;Participant A;Validate Sensor Activation;;13-04-2022 19:33:24;Default;8695
44;62576bd46d387;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;13-04-2022 19:33:24;Default;8696
44;62576bd46d387;Participant A;Generate System Access Request;;13-04-2022 19:33:24;Default;8697
44;62576bd46d387;Participant A;Request System Access;Request System Access;13-04-2022 19:33:24;Default;8698
44;62576bd46d387;Participant A;Agree System Access;Agree System Access;13-04-2022 19:33:24;Default;8699
44;62576bd46d387;Participant A;Assign IP Address;Assign IP Address;13-04-2022 19:33:24;Default;8700
44;62576bd46d387;Participant A;Process IP Address Assignment;;13-04-2022 19:33:24;Default;8701
44;62576bd46d387;Participant A;Evaluate IP Address Assignment;;13-04-2022 19:33:24;Default;8702
44;62576bd46d387;Participant A;Generate IP Address Assignment;;13-04-2022 19:33:24;Default;8703
44;62576bd46d387;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:33:24;Default;8704
44;62576bd46d387;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;13-04-2022 19:33:24;Default;8704
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:33:24;Default;18047
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:33:24;Default;18048
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:33:24;Default;18049
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:33:24;Default;18050
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:33:24;Default;18051
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:33:24;Default;18052
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:33:24;Default;18052
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:33:24;Default;18053
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:33:24;Default;18054
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:33:52;Default;18055
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:33:52;Default;18056
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:33:52;Default;18057
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:33:52;Default;18058
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:33:52;Default;18059
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:33:52;Default;18060
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:33:52;Default;18061
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:33:52;Default;18062
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:33:52;Default;18063
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:33:52;Default;18064
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:33:52;Default;18064
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:33:52;Default;18065
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:33:52;Default;18066
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:34:18;Default;18067
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:34:18;Default;18068
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:34:18;Default;18069
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:34:18;Default;18070
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:34:18;Default;18071
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:34:18;Default;18072
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:34:18;Default;18073
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:34:18;Default;18074
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:34:18;Default;18075
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:34:18;Default;18076
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:34:18;Default;18077
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:34:18;Default;18078
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:34:18;Default;18078
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:34:18;Default;18079
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:34:18;Default;18080
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:34:46;Default;18081
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:34:46;Default;18082
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:34:46;Default;18083
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:34:46;Default;18084
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:34:46;Default;18085
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:34:46;Default;18086
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:34:46;Default;18087
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:34:46;Default;18088
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:34:46;Default;18088
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:34:46;Default;18089
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:34:46;Default;18090
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:35:12;Default;18091
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:35:12;Default;18092
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:35:12;Default;18093
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:35:12;Default;18094
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:35:12;Default;18095
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:35:12;Default;18096
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:35:12;Default;18096
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:35:12;Default;18097
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:35:12;Default;18098
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:35:39;Default;18099
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:35:39;Default;18100
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:35:39;Default;18101
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:35:39;Default;18102
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:35:39;Default;18103
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:35:39;Default;18104
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:35:39;Default;18104
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:35:39;Default;18105
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:35:39;Default;18106
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:36:06;Default;18107
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:36:06;Default;18108
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:36:06;Default;18109
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:36:06;Default;18110
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:36:06;Default;18111
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:36:06;Default;18112
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:36:06;Default;18112
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:36:06;Default;18113
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:36:06;Default;18114
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:36:33;Default;18115
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:36:33;Default;18116
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:36:33;Default;18117
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:36:33;Default;18118
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:36:33;Default;18119
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:36:33;Default;18120
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:36:33;Default;18121
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:36:33;Default;18122
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:36:33;Default;18122
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:36:33;Default;18123
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:36:33;Default;18124
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:36:58;Default;18125
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:36:58;Default;18126
44;62576bd46d387;Participant A;Build Data Package;;13-04-2022 19:36:58;Default;18127
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:36:58;Default;18128
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:36:58;Default;18129
44;62576bd46d387;Participant A;Save Data into Local Storage;;13-04-2022 19:36:58;Default;18130
44;62576bd46d387;Participant A;Verify Saved Data;;13-04-2022 19:36:58;Default;18131
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:36:58;Default;18132
44;62576bd46d387;Participant A;Insert Data Package;Insert Data Package;13-04-2022 19:36:58;Default;18132
44;62576bd46d387;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;13-04-2022 19:36:58;Default;18133
44;62576bd46d387;Participant A;Manage Data Collection;;13-04-2022 19:36:58;Default;18134
44;62576bd46d387;Participant A;Collect Data Sensors;;13-04-2022 19:37:25;Default;18135
44;62576bd46d387;Participant A;Evaluate Collected Data;;13-04-2022 19:37:25;Default;18136
